ID,Title,Content,Excerpt,Date,"Post Type",Permalink
363,"On est pas là pour dire merci ","<p>Premier macromix. Parce que plus c'est long plus c'est bon.
De la funky house, du bootleg, du classic rmxé et des filles qui crient : vous êtes bien sur micromix.
Et comme dirait Gérard Baste ""Y'a du sang, de la sueur et de la drogue mais qu'est ce que t'attendais d'un bon vieux concert de hard rock.""</p>

<p><em lang=""en"">First macromix. Because the longer, the better.
Funky house, bootleg, some remixed classic and screaming girls. You are on micromix.
""There's blood, sweat and drug but eh what did you exept from a good ol'hard rock concert.""
_Gérard Baste (Svinkels)</em></p>


<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/dj-falcon/"" rel=""tag"">DJ Falcon</a> + <a href=""/tag/thomas-bangalter/"" rel=""tag"">Thomas Bangalter</a></strong> - Together (<a href=""/tag/little-bastard/"" rel=""tag"">Little Bastard</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/louis-la-roche/"" rel=""tag"">Louis La Roche</a></strong> - Prick Stick</span></li>
    <li><span><strong><a href=""/tag/eumig-chinon/"" rel=""tag"">Eumig &amp; Chinon</a></strong> - Kaschow</span></li>
    <li><span><strong><a href=""/tag/barretso/"" rel=""tag"">Barretso</a></strong> - Midnight Walk</span></li>
    <li><span><strong><a href=""/tag/missy-elliot/"" rel=""tag"">Missy Elliot</a></strong> - Music makes me lose control (<a href=""/tag/mr-oizo/"" rel=""tag"">Mr Oizo</a> Bootleg)</span></li>
    <li><span><strong><a href=""/tag/wale/"" rel=""tag"">Wale</a> vs <a href=""/tag/grum/"" rel=""tag"">GRUM</a> and <a href=""/tag/edwin-van-cleef/"" rel=""tag"">Van Cleef</a></strong> - Chillin' Heartbeats (Jeel Mashup)</span></li>
    <li><span><strong><a href=""/tag/drake/"" rel=""tag"">Drake</a></strong> - Money To Blow (<a href=""/tag/young-live/"" rel=""tag"">Young Live</a> Beta Remix)</span></li>
    <li><span><strong><a href=""/tag/passion-pit/"" rel=""tag"">Passion Pit</a></strong> - The Reeling (<a href=""/tag/bubblegum-sci-fi/"" rel=""tag"">Bubblegum Sci Fi</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/bloc-party/"" rel=""tag"">Bloc Party</a></strong> - One More Chance (<a href=""/tag/alex-metric/"" rel=""tag"">Alex Metric</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/muscles/"" rel=""tag"">Muscles</a></strong> - Sweaty (<a href=""/tag/shazam/"" rel=""tag"">Shazam</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/the-luniz/"" rel=""tag"">The Luniz</a></strong> - I Got 5 On It (<a href=""/tag/culture-prophet/"" rel=""tag"">Culture Prophet</a> vs <a href=""/tag/buckmaster/"" rel=""tag"">Buckmaster</a> Remix)</span></li>
</ol>",,"2010-01-19 06:21:03",post,http://www.micromix.fr/on-est-pas-la-pour-dire-merci/
390,"They're gonna eat me alive","""Chuck ! Chuck ! C’est Marvin ! Oui ! Ton cousin, Marvin Berry ! Y’a quelque temps tu me disais que tu cherchais un son nouveau, hein ? Bon alors, écoute ça !""

<em lang=""en"">""Chuck ! Chuck, it's Marvin ! Your cousin, Marvin Berry ?! You know that new sound you're looking for ? Well, listen to this !""</em>

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/miami-horror/"" rel=""tag"">Miami Horror</a></strong> - Make You Mine (<a href=""/tag/codebreaker/"" rel=""tag"">Codebreaker</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/metric/"" rel=""tag"">Metric</a></strong> - Help I'm Alive (<a href=""http://www.myspace.com/thetwelves"">The Twelves</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/poka/"" rel=""tag"">poka</a></strong> - Always New</span></li>
    <li><span><strong><a href=""/tag/the-gossip/"" rel=""tag"">The Gossip</a></strong> - Heavy Cross (<a href=""/tag/fred-falke/"" rel=""tag"">Fred Falke</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/m-i-a/"" rel=""tag"">M.I.A.</a></strong> - Boyz (<a href=""/tag/the-twelves/"" rel=""tag"">The Twelves</a> remix)</span></li>
</ol>",,"2010-01-25 17:14:22",post,http://www.micromix.fr/theyre-gonna-eat-me-alive/
408,"Tropical sound","Tropical fonk, Brazil, playa, congas...
Pour fêter le premier anniversaire de micromix.fr cette semaine c'est un macromix de 45 minutes pour voyager tout près de l'Amazonie.

<em lang=""en"">Tropical fonk, Brazil, playa, congas...
This week is micromix.fr first birthday and this is a 45 min. macromix to make you travel really close to Amazonia. Enjoy.</em>

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/fela-kuti/"" rel=""tag"">Fela Kuti</a></strong> - Highlife Time</span></li>
    <li><span><strong><a href=""/tag/afrodisiac-soundsystem/"" rel=""tag"">Afrodisiac Soundsystem</a></strong> - Two Thowie</span></li>
    <li><span><strong><a href=""/tag/rubinho-e-mauro-assumpcao/"" rel=""tag"">Rubinho E Mauro Assumpçao</a></strong> - Ta Tudo Ai</span></li>
    <li><span><strong><a href=""/tag/quantic-and-his-combo-barbaro/"" rel=""tag"">Quantic And His Combo Barbaro</a></strong> - Undelivered Letter</span></li>
    <li><span><strong><a href=""/tag/eazy-e/"" rel=""tag"">Eazy E</a></strong> - Hittin' Switches (<a href=""/tag/borracho/"" rel=""tag"">¡BORRACHO!</a> Remixx)</span></li>
    <li><span><strong><a href=""/tag/eric-miller/"" rel=""tag"">Eric Miller</a></strong> - It's The Groove (<a href=""/tag/tane-lee/"" rel=""tag"">Tane Lee</a> I Love Chicago NR-edit)</span></li>
    <li><span><strong><a href=""/tag/novalima/"" rel=""tag"">Novalima</a></strong> - Machete</span></li>
    <li><span><strong><a href=""/tag/afrodisiac-soundsystem/"" rel=""tag"">Afrodisiac Soundsystem</a></strong> - Holy Mountain</span></li>
    <li><span><strong><a href=""/tag/kelis/"" rel=""tag"">Kelis</a> feat. <a rel=""tag"" href=""/tag/too-short/"">Too Short</a></strong> - Bossy (<a href=""/tag/alan-braxe/"" rel=""tag"">Alan Braxe</a> &amp; <a href=""/tag/fred-falke/"" rel=""tag"">Fred Falke</a> remix)</span></li>
    <li><span><strong><a href=""/tag/dj-ayres/"" rel=""tag"">DJ Ayres</a></strong> - Everybody Every Body</span></li>
    <li><span><strong><a href=""/tag/athe-funkgirls/"" rel=""tag"">Athe funkgirls</a></strong> - Tentei</span></li>
    <li><span><strong><a href=""/tag/sammy-bananas/"" rel=""tag"">Sammy Bananas</a></strong> - Work me</span></li>
    <li><span><strong><a href=""/tag/daniel-haaksman/"" rel=""tag"">Daniel Haaksman</a></strong> - Copabanana</span></li>
    <li><span><strong><a href=""/tag/afrodisiac-soundsystem/"" rel=""tag"">Afrodisiac Soundsystem</a></strong> - Italo Nitro</span></li>
    <li><span><strong><a href=""/tag/daniel-haaksman/"" rel=""tag"">Daniel Haaksman</a></strong> - <a href=""/tag/kid-conga/"" rel=""tag"">Kid Conga</a> (feat. <a href=""/tag/mc-miltinho/"" rel=""tag"">MC Miltinho</a>)</span></li>
    <li><span><strong><a href=""/tag/miike-snow/"" rel=""tag"">Miike Snow</a></strong> - Silvia (<a href=""/tag/sinden/"" rel=""tag"">Sinden</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/dj-sany-pitbull/"" rel=""tag"">DJ Sany Pitbull</a></strong> - Kraftfunk</span></li>
    <li><span><strong><a href=""/tag/dj-ayres/"" rel=""tag"">DJ Ayres</a></strong> - La Da Dee (<a rel=""tag"" href=""/tag/crystal-waters/"">Crystal Waters</a> Baltimore Club remix)</span></li>
    <li><span><strong><a href=""/tag/marcelly/"" rel=""tag"">Marcelly</a></strong> - Agora me Perdeu (<a href=""/tag/alex-dj-mpc/"" rel=""tag"">Alex DJ MPC</a>)</span></li>
    <li><span><strong><a href=""/tag/dj-sany-pitbull/"" rel=""tag"">DJ Sany Pitbull</a></strong> - Beatch Brasil</span></li>
    <li><span><strong><a href=""/tag/mc-marcinho/"" rel=""tag"">Mc Marcinho</a></strong> - Glamurosa</span></li>
</ol>",,"2010-02-11 11:40:53",post,http://www.micromix.fr/macromix-tropical-sound/
438,"This is not science fiction","Cette semaine, revenons au vrai mini micromix groovy-dancy. 

<em lang=""en"">This week, let's go back to the really small groovy-dancy micromix. </em>

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/theophilus-london/"" rel=""tag"">Theophilus London</a></strong> - Humdrum Town</span></li>
    <li><span><strong><a href=""/tag/tape-deck-bros/"" rel=""tag"">Tape Deck Bros</a></strong> - Science Fiction</span></li>
    <li><span><strong><a href=""/tag/daddys-favourite/"" rel=""tag"">Daddy's Favourite</a></strong> - I Feel Good Things For You (<a href=""/tag/alan-braxe/"" rel=""tag"">Alan Braxe</a> Mix One)</span></li>
    <li><span><strong><a href=""/tag/tesla-boy/"" rel=""tag"">Tesla Boy</a></strong> - Electric Lady</span></li>
    <li><span><strong><a href=""/tag/sherlocks-daughter/"" rel=""tag"">Sherlocks Daughter</a></strong> - Kids (<a href=""/tag/alison-wonderland/"" rel=""tag"">Alison Wonderland</a> Remix)</span></li>
</ol>",,"2010-02-18 14:25:03",post,http://www.micromix.fr/this-is-not-science-fiction/
455,"Quantum cruise","C'est Lundi et en plus il fait beau. De toute façon, moi quand j'entends du Wu-Tang j'ai toujours l'impression qu'il fait beau. Xamar diffuse donc un pack de 13 minutes plein de groove. 
Hey happy birthday by the way.

<em lang=""en"">It's monday, sunny monday. Let's get smooth, open your windows, starting the week on a 6-track-pack mixed by xamar (birthday boy this week).</em>

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/keenhouse/"" rel=""tag"">Keenhouse</a></strong> - Civic Transit</span></li>
    <li><span><strong><a href=""/tag/zemaria/"" rel=""tag"">Zemaria</a></strong> - Hit do porto</span></li>
    <li><span><strong><a href=""/tag/breakbot/"" rel=""tag"">Breakbot</a></strong> - Baby I'm yours</span></li>
    <li><span><strong><a href=""/tag/jump-jump-dance-dance/"" rel=""tag"">Jump Jump Dance Dance</a></strong> - Show me the night (<a href=""/tag/grum/"" rel=""tag"">GRUM</a> remix)</span></li>
    <li><span><strong><a href=""/tag/justin-faust/"" rel=""tag"">Justin Faust</a></strong> - Holdin'on (<a href=""/tag/moullinex/"" rel=""tag"">Moullinex</a> remix)</span></li>
    <li><span><strong><a href=""/tag/wu-tang/"" rel=""tag"">Wu Tang</a> vs <a href=""/tag/the-beatles/"" rel=""tag"">The Beatles</a></strong> - Got your money</span></li>
</ol>",,"2010-03-01 10:38:48",post,http://www.micromix.fr/quantum-cruise/
473,"Gentle push","Commençons avec un grand classique, <a href=""http://www.blackmelody.com/"">Richard X</a> que j'ai laissé en entier, j'osais pas le couper =) Le reste arrive tout seul et termine avec des ptites nouveautés. T'avais envie que ça se passe comme ça dans tes oreilles ce matin en marchant dans la rue. Enjoy.

<em lang=""en"">Let's get started with <a href=""http://www.blackmelody.com/"">Richard X</a>, full length, one of my classics =) The mix is coming by itself, just the way you want it, walking in the morning, going to work/school. Enjoy.</em>

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/richard-x/"" rel=""tag"">Richard X</a></strong> - You used to (feat. <a rel=""tag"" href=""http://micromix.localhost/index.php/tag/javine/"">Javine</a>)</span></li>
    <li><span><strong><a href=""/tag/madonna/"" rel=""tag"">Madonna</a></strong> - Get together</span></li>
    <li><span><strong><a href=""/tag/christian-alvarez/"" rel=""tag"">Christian Alvarez</a></strong> - Buscando (<a href=""/tag/richard-earnshaw/"" rel=""tag"">Richard Earnshaw</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/vitalic/"" rel=""tag"">Vitalic</a></strong> - Second Lives (<a href=""/tag/lifelike/"" rel=""tag"">Lifelike</a> remix)</span></li>
    <li><span><strong><a href=""/tag/vv-brown/"" rel=""tag"">VV Brown</a></strong> - Shark In The Water (<a href=""/tag/louis-la-roche/"" rel=""tag"">Louis La Roche</a> Remix)</span></li>
</ol>",,"2010-03-11 12:13:31",post,http://www.micromix.fr/gentle-push/
481,"Chicken cheese chika","Il fait beau. C'est lundi. Encore. Et c'est le second Battle mix qui essaie d'encourager ce soleil. Vraiment rien d'autre à ajouter. Enjoy!
Mixé par <a href=""http://www.micromix.fr/author/xamar/"">xamar</a> et <a href=""http://www.micromix.fr/author/kazes/"">kazes</a>

<em lang=""en"">Beautiful weather outside. It's monday. Again. This is the second Battle mix trying to encourage this Sun. Really nothing else to say. Enjoy! 
Mixed by <a href=""http://www.micromix.fr/author/xamar/"">xamar</a> and <a href=""http://www.micromix.fr/author/kazes/"">kazes</a></em>

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/priors/"" rel=""tag"">Priors</a></strong> - What You Need (<a href=""/tag/grum/"" rel=""tag"">GRUM</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/demon/"" rel=""tag"">Demon</a></strong> - Lil' Fuck (<a href=""/tag/etienne-de-crecy/"" rel=""tag"">Etienne de Crécy</a> &amp; <a href=""/tag/demon/"" rel=""tag"">Demon</a> Funkasized Version)</span></li>
    <li><span><strong><a href=""/tag/temper/"" rel=""tag"">Temper</a></strong> - No favors</span></li>
    <li><span><strong><a href=""/tag/matt-van-schie/"" rel=""tag"">Matt Van Schie</a></strong> - Saturday night (<a href=""/tag/gloves/"" rel=""tag"">Gloves</a> remix)</span></li>
    <li><span><strong><a href=""/tag/le-knight-club/"" rel=""tag"">Le Knight Club</a></strong> - Santa Claus</span></li>
</ol>",,"2010-03-15 10:21:05",post,http://www.micromix.fr/chicken-cheese-chika/
505,"I saw you crying in the club","Après ""<a href=""http://www.micromix.fr/zombies-are-in-the-club/"" title=""vers la page de ce micromix"">Zombies are in the club</a>"". 
De l'electro qui fait mal. 
Oui oui, ce coup-ci tu vas chialer.

<em lang=""en"">After ""<a href=""http://www.micromix.fr/zombies-are-in-the-club/"" title=""go to this micromix page"">Zombies are in the club</a>"". 
Some electro shit that hurt. 
Yeah yeah, this time you'll cry.</em>

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/brand-x/"" rel=""tag"">Brand-X</a></strong> - Intergalactic Focker (<a href=""/tag/beastie-boys/"" rel=""tag"">Beastie Boys</a> Noise)</span></li>
    <li><span><strong><a href=""/tag/surkin/"" rel=""tag"">Surkin</a></strong> - Easy Action</span></li>
    <li><span><strong><a href=""/tag/lmfao/"" rel=""tag"">LMFAO</a></strong> - La La La (<a href=""/tag/redlight/"" rel=""tag"">Redlight</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/boys-noize/"" rel=""tag"">Boys Noize</a></strong> - Jeffer (<a href=""/tag/beataucue/"" rel=""tag"">Beataucue</a> &amp; Eliana Vocal Mix)</span></li>
    <li><span><strong><a href=""/tag/the-art-of-noise/"" rel=""tag"">The Art of Noise</a></strong> - Moments in Love (<a href=""/tag/dj-protege/"" rel=""tag"">Dj Protege</a> 2010 Remix)</span></li>
</ol>",,"2010-03-22 11:15:42",post,http://www.micromix.fr/i-saw-you-crying-in-the-club/
523,"Scratch my back honey","<p>Un mélange d'electro, de RnB, avec un soupçon de breakbeat, c'est une histoire vraie, 
à savourer comme un massage thailandais et un milshake à la fraise.</p>

<p><em lang=""en"">A mix of electro, RnB, with a hint of breakbeat, it's a true story, enjoy it such as a Thai massage and a strawberry milkshake.</em></p>

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/major-lazer/"" rel=""tag"">Major Lazer</a></strong> - Pon De Foley (<a href=""/tag/ludachrist/"" rel=""tag"">Ludachrist</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/only-children/"" rel=""tag"">Only Children</a></strong> - When Doves Get High</span></li>
    <li><span><strong><a href=""/tag/twista/"" rel=""tag"">Twista</a> Feat. <a rel=""tag"" href=""/tag/r-kelly/"">R. Kelly</a></strong> - So Sexy Chapter II (Like This)</span></li>
    <li><span><strong><a href=""/tag/florrie/"" rel=""tag"">Florrie</a></strong> - Call 911 (<a href=""/tag/fred-falke/"" rel=""tag"">Fred Falke</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/prince/"" rel=""tag"">Prince</a></strong> - When Doves Cry (<a href=""/tag/dj-christyle/"" rel=""tag"">DJ Christyle</a> Big Room Edit)</span></li>
    <li><span><strong><a href=""/tag/rihanna/"" rel=""tag"">Rihanna</a></strong> - Rude Boy (<a href=""/tag/chew-fu/"" rel=""tag"">Chew Fu</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/usher/"" rel=""tag"">Usher</a></strong> - Love In This Club (<a href=""/tag/mstrkrft/"" rel=""tag"">MSTRKRFT</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/armand-van-helden/"" rel=""tag"">Armand Van Helden</a></strong> - You Don't Know Me</span></li>
</ol>",,"2010-04-12 12:22:34",post,http://www.micromix.fr/scratch-my-back-honey/
536,"Let's get back to love","let's just do it.
(Total Running Time: 44:18 min)

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/lifelike/"" rel=""tag"">Lifelike</a></strong> - Running Out (<a href=""/tag/roman-salzger/"" rel=""tag"">Roman Salzger</a>'s Milky Way Mix)</span></li>
    <li><span><strong><a href=""/tag/fm-attack/"" rel=""tag"">FM Attack</a></strong> - Yesterday</span></li>
    <li><span><strong><a href=""/tag/royksopp/"" rel=""tag"">Röyksopp</a></strong> - What Else is There (<a href=""/tag/jacques-lu-cont/"" rel=""tag"">Jacques Lu Cont</a> remix)</span></li>
    <li><span><strong><a href=""/tag/the-remote/"" rel=""tag"">The Remote</a></strong> – Like You (<a href=""/tag/thugfucker/"" rel=""tag"">Thugfucker</a> Instrumental)</span></li>
    <li><span><strong><a href=""/tag/dcup/"" rel=""tag"">DCUP</a></strong> - To Be In Love (<a href=""/tag/universe/"" rel=""tag"">Universe</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/miguel-migs/"" rel=""tag"">Miguel Migs</a></strong> - Petalpushing (<a href=""/tag/ian-pooley/"" rel=""tag"">Ian Pooley</a> Dub 1)</span></li>
    <li><span><strong><a href=""/tag/lifelike/"" rel=""tag"">Lifelike</a></strong> - The Soul Of My Love</span></li>
    <li><span><strong><a href=""/tag/kris-menace/"" rel=""tag"">Kris Menace</a> &amp; The Dream</strong> - Walking On Lightning (<a href=""/tag/u-tern/"" rel=""tag"">U-Tern</a> Blend)</span></li>
    <li><span><strong><a href=""/tag/grum/"" rel=""tag"">GRUM</a></strong> - Can't Shake This Feeling (<a href=""/tag/beaumont/"" rel=""tag"">Beaumont</a> remix)</span></li>
    <li><span><strong><a href=""/tag/miami-horror/"" rel=""tag"">Miami Horror</a> ft. <a href=""/tag/sophie-brous/"" rel=""tag"">Sophie Brous</a></strong> - Sometimes (Extended remix)</span></li>
    <li><span><strong><a href=""/tag/housse-de-racket/"" rel=""tag"">Housse De Racket</a></strong> - Oh Yeah! (<a href=""/tag/barretso/"" rel=""tag"">Barretso</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/don-diablo/"" rel=""tag"">Don Diablo</a></strong> - Teen Scream Machine (<a href=""/tag/nightriders/"" rel=""tag"">Nightriders</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/data/"" rel=""tag"">DatA</a></strong> - Rapture (<a href=""/tag/edwin-van-cleef/"" rel=""tag"">Edwin Van Cleef</a> Remix)</span></li>
</ol>",,"2010-04-19 13:05:04",post,http://www.micromix.fr/lets-get-back-to-love/
555,"Il n'y a pas de Dana, je suis Zoul","""Wow! L'énergie télékinésique existe bien regardez ce bordel !""

<em lang=""en"">""Wow! Talk about telekinetic activity, look at this mess! ""</em>
(Total Running Time: 19:44 min)

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/crystal-castles/"" rel=""tag"">Crystal Castles</a></strong>  - Crimewave (<a href=""/tag/midnight-conspiracy/"" rel=""tag"">Midnight Conspiracy</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/mblack/"" rel=""tag"">M'Black</a></strong> - Heartbreak (<a href=""/tag/diamond-cut/"" rel=""tag"">Diamond Cut</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/kid-sister/"" rel=""tag"">Kid Sister</a></strong> - Daydreaming (<a href=""/tag/helsinki-78-82/"" rel=""tag"">Helsinki 78-82</a> Remix)</span></li>
    <li><span><strong><a href=""/tag/pony-pony-run-run/"" rel=""tag"">Pony Pony Run Run</a></strong> - Walking On A Line (<a href=""/tag/beataucue/"" rel=""tag"">BeatauCue</a> remix)</span></li>
    <li><span><strong><a href=""/tag/daft-punk/"" rel=""tag"">Daft Punk</a></strong> - Rollin &amp; Scratchin (<a href=""/tag/chilly-gonzales/"" rel=""tag"">Gonzales</a> Pianist Envy remix)</span></li>
    <li><span><strong><a href=""/tag/alessi/"" rel=""tag"">Alessi</a></strong> - Savin' The Day</span></li>
</ol>",,"2010-04-22 10:34:09",post,http://www.micromix.fr/il-ny-a-pas-de-dana-je-suis-zoul/
577,Breakless,"(total running time 23:37 min)

<h3>Tracklist</h3>
<ol>
    <li><span><strong><a href=""/tag/dadahack/"" rel=""tag"">Dadahack</a>  feat. <a href=""/tag/hannah-robinson/"" rel=""tag"">Hannah Robinson</a></strong> - Hello Dust</span></li>
    <li><span><strong><a href=""/tag/futurecop/"" rel=""tag"">Futurecop!</a></strong> - N.A.S.A</span></li>
    <li><span><strong><a href=""/tag/pony-pony-run-run/"" rel=""tag"">Pony Pony Run Run</a></strong> - Walking On A Line (<a href=""/tag/lifelike/"" rel=""tag"">Lifelike</a> Extended Remix)</span></li>
    <li><span><strong><a href=""/tag/paul/"" rel=""tag"">Paul</a></strong> - Take me to the limit</span></li>
    <li><span><strong><a href=""/tag/diamond-cut/"" rel=""tag"">Diamond Cut</a></strong> - Teardrops (<a href=""/tag/treasure-fingers/"" rel=""tag"">Treasure Fingers</a> Filter Disco Edit)</span></li>
    <li><span><strong><a href=""/tag/helsinki-78-82/"" rel=""tag"">Helsinki 78-82</a></strong> - So Lifelike (feat. <a rel=""tag"" href=""/tag/villa-nah/"">Villa Nah</a>)</span></li>
    <li><span><strong><a href=""/tag/louis-la-roche/"" rel=""tag"">Louis La Roche</a></strong> - Malfunction (Original Mix)</span></li>
</ol>",,"2010-05-12 22:07:17",post,http://www.micromix.fr/breakless/
